You will be playing a game for 30 rounds.
Each round contains 10 trials.
In each trial, you have to select one option that will generate a reward between 0 and 50 points.
You can choose between options 1, 2, 3, 4, 5, 6, 7 and 8 by pressing the corresponding key.
After each round the options reset and each option can produce different rewards in the following round.
Your goal is to maximize your reward.
You press <<6>> and get 36.4809933560034 points.
You press <<7>> and get 42.1046265835055 points.
You press <<8>> and get 39.5688858646415 points.
You press <<7>> and get 42.5229240861098 points.
You press <<7>> and get 42.9031793929795 points.
You press <<7>> and get 42.1540167279512 points.
You press <<7>> and get 41.8551201281592 points.
You press <<7>> and get 42.3078458492527 points.

You are playing round 18:
You press <<1>> and get 6.57159736156647 points.
You press <<5>> and get 46.9317506538089 points.
You press <<5>> and get 46.3813921970798 points.
You press <<5>> and get 46.5052815293964 points.
You press <<5>> and get 46.6985008836932 points.
You press <<5>> and get 46.0072463088474 points.
You press <<5>> and get 46.1273699254234 points.
You press <<5>> and get 46.3508279415963 points.
You press <<5>> and get 45.8917239884094 points.
You press <<5>> and get 46.0828588364625 points.

You are playing round 19:
You press <<6>> and get 41.188143838814 points.
You press <<6>> and get 41.1747881028105 points.
You press <<5>> and get 34.2872108972247 points.
You press <<7>> and get 38.7847627373694 points.
You press <<6>> and get 40.8672217313829 points.
You press <<6>> and get 41.1339836102713 points.
You press <<6>> and get 40.9163610983023 points.
You press <<6>> and get 41.7207640481211 points.
You press <<6>> and get 41.2848562712928 points.
You press <<6>> and get 41.3728853269288 points.

You are playing round 20:
You press <<2>> and get 15.6523814106348 points.
You press <<5>> and get 33.3688951290774 points.
You press <<6>> and get 41.0554404229383 points.
You press <<6>> and get 41.5060609384237 points.
You press <<6>> and get 40.882140152715 points.
You press <<6>> and get 40.8296328508639 points.
You press <<6>> and get 41.1560148787506 points.
You press <<6>> and get 41.1285569725967 points.
You press <<6>> and get 41.3035003738085 points.
You press <<6>> and get 41.6851889568664 points.

You are playing round 21:
You press <<6>> and get 18.5979220659853 points.
You press <<2>> and get 40.4654816784987 points.
You press <<3>> and get 35.4908452077507 points.
You press <<1>> and get 38.7371958326407 points.
You press <<2>> and get 41.2758526567819 points.
You press <<2>> and get 40.5933373753146 points.
You press <<2>> and get 41.4425173725332 points.
You press <<2>> and get 40.6768818428204 points.
You press <<2>> and get 40.6251338471316 points.
You press <<2>> and get 41.1071341301113 points.

You are playing round 22:
You press <<6>> and get 22.9928345571347 points.
You press <<2>> and get 33.0959412769657 points.
You press <<3>> and get 37.9547237034911 points.
You press <<4>> and get 43.7996360731382 points.
You press <<4>> and get 43.3703710088864 points.
You press <<4>> and get 43.4620460315186 points.
You press <<4>> and get 43.1578601709943 points.
You press <<4>> and get 43.5895596928165 points.
You press <<4>> and get 43.5090908472802 points.
You press <<4>> and get 42.8793361951621 points.

You are playing round 23:
You press <<4>> and get 39.1924726827405 points.
You press <<3>> and get 47.129257970393 points.
You press <<3>> and get 47.5421228696111 points.
You press <<3>> and get 47.875609979681 points.
You press <<3>> and get 47.8102250012747 points.
You press <<3>> and get 47.1703947290341 points.
You press <<3>> and get 47.662423784527 points.
You press <<3>> and get 47.1032012018603 points.
You press <<3>> and get 47.9224121384226 points.
You press <<3>> and get 47.228990789518 points.

You are playing round 24:
You press <<5>> and get 41.7176839831102 points.
You press <<6>> and get 37.4865394366712 points.
You press <<5>> and get 41.9136422227733 points.
You press <<4>> and get 33.4512718848493 points.
You press <<5>> and get 41.453270235359 points.
You press <<5>> and get 41.9897007389409 points.
You press <<5>> and get 41.793780614582 points.
You press <<5>> and get 42.1357278329662 points.
You press <<5>> and get 42.45494532989 points.
You press <<5>> and get 41.8963512887658 points.

You are playing round 25:
You press <<6>> and get 21.1254360642617 points.
You press <<2>> and get 44.9991918604378 points.
You press <<2>> and get 45.0395082882553 points.
You press <<2>> and get 45.536164207909 points.
You press <<2>> and get 45.1054294374878 points.
You press <<2>> and get 45.058396173684 points.
You press <<2>> and get 45.1774552576796 points.
You press <<2>> and get 45.2142050113604 points.
You press <<2>> and get 44.9590751109915 points.
You press <<2>> and get 45.8905816275454 points.

You are playing round 26:
You press <<2>> and get 37.0591820608568 points.
You press <<1>> and get 31.8613633597977 points.
You press <<3>> and get 42.3803165624982 points.
You press <<4>> and get 47.6953295431752 points.
You press <<4>> and get 46.9677601231726 points.
You press <<4>> and get 47.3965091840493 points.
You press <<4>> and get 47.3186623953041 points.
You press <<4>> and get 47.0984734636555 points.
You press <<4>> and get 47.1198210478913 points.
You press <<4>> and get 47.7377772820634 points.

You are playing round 27:
You press <<6>> and get 35.5740375126888 points.
You press <<5>> and get 29.2383875683421 points.
You press <<7>> and get 41.9268563819583 points.
You press <<7>> and get 41.8613260181938 points.
You press <<7>> and get 41.9099909465433 points.
You press <<7>> and get 42.2182691691225 points.
You press <<7>> and get 42.3627256586911 points.
You press <<7>> and get 42.1620301816998 points.
You press <<7>> and get 42.2157448779908 points.
You press <<7>> and get 42.3971552572543 points.

You are playing round 28:
You press <<2>> and get 13.9870731938133 points.
You press <<6>> and get 35.5599457088568 points.
You press <<5>> and get 30.8224708958512 points.
You press <<7>> and get 41.3393558821643 points.
You press <<7>> and get 41.3464120271914 points.
You press <<7>> and get 41.1200696617322 points.
You press <<7>> and get 40.721330392998 points.
You press <<7>> and get 40.901722066681 points.
You press <<7>> and get 40.9079989771768 points.
You press <<7>> and get 41.0962255823521 points.

You are playing round 29:
You press <<6>> and get 38.5599638206496 points.
You press <<7>> and get 34.0638472070852 points.
You press <<5>> and get 43.1967395547299 points.
You press <<5>> and get 44.1624301544724 points.
You press <<5>> and get 43.542635628421 points.
You press <<5>> and get 44.0061917589572 points.
You press <<5>> and get 43.580583099327 points.
You press <<5>> and get 43.1324721329178 points.
You press <<5>> and get 43.9526295507704 points.
You press <<5>> and get 43.6829977101675 points.

You are playing round 30:
You press <<6>> and get 24.7979489312071 points.
You press <<5>> and get 33.2727302684986 points.
You press <<4>> and get 41.8831673449117 points.
You press <<4>> and get 41.3980495848113 points.
You press <<4>> and get 40.9218634252194 points.
You press <<4>> and get 41.1718732689799 points.
You press <<4>> and get 41.733204442552 points.
You press <<4>> and get 40.979639875409 points.
You press <<4>> and get 40.9644815559589 points.
You press <<4>> and get 41.0945232143042 points.
